13.1766 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
13.1791 	DATA 	Keypress: up
13.1914 	EXP 	Fixation: autoDraw = False
13.1914 	EXP 	Stimulus: autoDraw = False
13.1914 	EXP 	Stimulus: ori = 0.0
13.1914 	EXP 	Fixation: autoDraw = True
14.1921 	INFO 	Keyboard events cleared
14.1915 	EXP 	Fixation: autoDraw = False
14.1915 	EXP 	Stimulus: autoDraw = True
14.4917 	EXP 	Stimulus: autoDraw = False
15.2775 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
15.2794 	DATA 	Keypress: up
15.2916 	EXP 	Fixation: autoDraw = False
15.2916 	EXP 	Stimulus: autoDraw = False
15.2916 	EXP 	Stimulus: ori = 0.0
15.2916 	EXP 	Fixation: autoDraw = True
16.2924 	INFO 	Keyboard events cleared
16.2915 	EXP 	Fixation: autoDraw = False
16.2915 	EXP 	Stimulus: autoDraw = True
16.5917 	EXP 	Stimulus: autoDraw = False
17.1944 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
17.1966 	DATA 	Keypress: up
17.2084 	EXP 	Fixation: autoDraw = False
17.2084 	EXP 	Stimulus: autoDraw = False
17.2084 	EXP 	Stimulus: ori = 0.0
17.2084 	EXP 	Fixation: autoDraw = True
18.2092 	INFO 	Keyboard events cleared
18.2083 	EXP 	Fixation: autoDraw = False
18.2083 	EXP 	Stimulus: autoDraw = True
18.5084 	EXP 	Stimulus: autoDraw = False
18.9599 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
18.9629 	DATA 	Keypress: down
18.9745 	EXP 	Fixation: autoDraw = False
18.9745 	EXP 	Stimulus: autoDraw = False
18.9745 	EXP 	Stimulus: ori = 0.0
18.9745 	EXP 	Fixation: autoDraw = True
19.9761 	INFO 	Keyboard events cleared
19.9747 	EXP 	Fixation: autoDraw = False
19.9747 	EXP 	Stimulus: autoDraw = True
20.2745 	EXP 	Stimulus: autoDraw = False
21.0775 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
21.0794 	DATA 	Keypress: down
21.0912 	EXP 	Fixation: autoDraw = False
21.0912 	EXP 	Stimulus: autoDraw = False
21.0912 	EXP 	Stimulus: ori = 0.0
21.0912 	EXP 	Fixation: autoDraw = True
22.0929 	INFO 	Keyboard events cleared
22.0918 	EXP 	Fixation: autoDraw = False
22.0918 	EXP 	Stimulus: autoDraw = True
22.3916 	EXP 	Stimulus: autoDraw = False
23.1610 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
23.1629 	DATA 	Keypress: down
23.1748 	EXP 	Fixation: autoDraw = False
23.1748 	EXP 	Stimulus: autoDraw = False
23.1748 	EXP 	Stimulus: ori = 0.0
23.1748 	EXP 	Fixation: autoDraw = True
24.1757 	INFO 	Keyboard events cleared
24.1745 	EXP 	Fixation: autoDraw = False
24.1745 	EXP 	Stimulus: autoDraw = True
24.4744 	EXP 	Stimulus: autoDraw = False
24.9957 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
24.9978 	DATA 	Keypress: up
25.0079 	EXP 	Fixation: autoDraw = False
25.0079 	EXP 	Stimulus: autoDraw = False
25.0079 	EXP 	Stimulus: ori = -2.0
25.0079 	EXP 	Fixation: autoDraw = True
26.0091 	INFO 	Keyboard events cleared
26.0082 	EXP 	Fixation: autoDraw = False
26.0082 	EXP 	Stimulus: autoDraw = True
26.3079 	EXP 	Stimulus: autoDraw = False
26.6442 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
26.6465 	DATA 	Keypress: down
26.6580 	EXP 	Fixation: autoDraw = False
26.6580 	EXP 	Stimulus: autoDraw = False
26.6580 	EXP 	Stimulus: ori = -3.0
26.6580 	EXP 	Fixation: autoDraw = True
27.6592 	INFO 	Keyboard events cleared
27.6582 	EXP 	Fixation: autoDraw = False
27.6582 	EXP 	Stimulus: autoDraw = True
27.9582 	EXP 	Stimulus: autoDraw = False
28.3101 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
28.3119 	DATA 	Keypress: down
28.3246 	EXP 	Fixation: autoDraw = False
28.3246 	EXP 	Stimulus: autoDraw = False
28.3246 	EXP 	Stimulus: ori = 0.0
28.3246 	EXP 	Fixation: autoDraw = True
29.3256 	INFO 	Keyboard events cleared
29.3247 	EXP 	Fixation: autoDraw = False
29.3247 	EXP 	Stimulus: autoDraw = True
29.6243 	EXP 	Stimulus: autoDraw = False
29.7948 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
29.7970 	DATA 	Keypress: up
29.8086 	EXP 	Fixation: autoDraw = False
29.8086 	EXP 	Stimulus: autoDraw = False
29.8086 	EXP 	Stimulus: ori = 2.0
29.8086 	EXP 	Fixation: autoDraw = True
30.8090 	INFO 	Keyboard events cleared
30.8081 	EXP 	Fixation: autoDraw = False
30.8081 	EXP 	Stimulus: autoDraw = True
31.1077 	EXP 	Stimulus: autoDraw = False
31.2940 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
31.2960 	DATA 	Keypress: down
31.3078 	EXP 	Fixation: autoDraw = False
31.3078 	EXP 	Stimulus: autoDraw = False
31.3078 	EXP 	Stimulus: ori = 4.0
31.3078 	EXP 	Fixation: autoDraw = True
32.3090 	INFO 	Keyboard events cleared
32.3081 	EXP 	Fixation: autoDraw = False
32.3081 	EXP 	Stimulus: autoDraw = True
32.6080 	EXP 	Stimulus: autoDraw = False
33.1952 	DATA 	Keypress: down
33.2100 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
33.2247 	EXP 	Fixation: autoDraw = False
33.2247 	EXP 	Stimulus: autoDraw = False
33.2247 	EXP 	Stimulus: ori = 3.0
33.2247 	EXP 	Fixation: autoDraw = True
34.2262 	INFO 	Keyboard events cleared
34.2249 	EXP 	Fixation: autoDraw = False
34.2249 	EXP 	Stimulus: autoDraw = True
34.5248 	EXP 	Stimulus: autoDraw = False
34.9098 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
34.9128 	DATA 	Keypress: down
34.9242 	EXP 	Fixation: autoDraw = False
34.9242 	EXP 	Stimulus: autoDraw = False
34.9242 	EXP 	Stimulus: ori = -5.0
34.9242 	EXP 	Fixation: autoDraw = True
35.9258 	INFO 	Keyboard events cleared
35.9247 	EXP 	Fixation: autoDraw = False
35.9247 	EXP 	Stimulus: autoDraw = True
36.2244 	EXP 	Stimulus: autoDraw = False
36.4942 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
36.4966 	DATA 	Keypress: down
36.5077 	EXP 	Fixation: autoDraw = False
36.5077 	EXP 	Stimulus: autoDraw = False
36.5077 	EXP 	Stimulus: ori = 2.0
36.5077 	EXP 	Fixation: autoDraw = True
